FID,wkb_geometry,id,vej,vejid,fra,til,broklasse,frihoejde
tungvognsnet.82,"MULTILINESTRING ((724113.948065162 6175627.62435764, 724103.223773857 6175643.39829454, 724102.7838307121 6175644.04486137, 724067.383519639 6175696.11328965, 724051.827765731 6175719.23319842, 724038.6880798191 6175740.3220189, 724036.3331474239 6175746.44892788, 724036.168591805 6175746.87884764, 724023.025795276 6175781.08778073, 724022.004665535 6175794.54292283, 724022.218273602 6175806.66892629, 724022.4397717121 6175818.34490803, 724023.5307713781 6175831.83577859, 724025.0649416441 6175845.78258183, 724027.459742055 6175861.99327616, 724029.907747668 6175875.51095892, 724031.711483341 6175881.9911403, 724033.920455127 6175890.82807319))",64,Hammerichsgade,1012564000000,0,290,100,"5,00"
tungvognsnet.83,"MULTILINESTRING ((724125.511386776 6176066.31252124, 724126.078151448 6176066.74088463, 724133.2763554651 6176072.17897249, 724142.606999838 6176076.18354132, 724153.003276398 6176082.70401353, 724168.508986624 6176094.43762987, 724193.261317706 6176116.85908808))",65,Jarmers Plads,1013348400000,0,85,,"5,00"
tungvognsnet.84,"MULTILINESTRING ((724198.254176608 6176125.88130901, 724275.441666731 6176250.58364456, 724278.721702753 6176255.87856084, 724354.8283212291 6176373.34835337, 724354.970074081 6176373.56623961, 724398.9506987691 6176441.30179707, 724457.12099428 6176530.75527796, 724467.1684656141 6176546.59320962, 724506.9001721 6176588.55449359, 724507.217665888 6176588.9409184, 724545.67618422 6176635.66013937, 724546.16562858 6176636.25504367, 724614.528286794 6176724.02129795, 724615.0570913011 6176724.70001342, 724634.882861678 6176752.50069176, 724635.10189586 6176752.80714028, 724640.68132453 6176760.62998907))",66,Nørre Voldgade,1015220000000,0,775,,"5,00"
tungvognsnet.85,"MULTILINESTRING ((724641.050514842 6176761.14796251, 724647.60963414 6176769.98204096, 724647.636922993 6176770.01859454, 724727.5743228161 6176877.67348731, 724749.865965582 6176907.83612184, 724797.029655041 6176971.65293961, 724816.75677339 6176994.23534174, 724853.433747816 6177036.2209055, 724891.712089876 6177080.71682503, 724920.332061659 6177102.00270379, 724920.797406471 6177102.34903488, 724945.99287696 6177120.24991692, 725135.683353398 6177304.69101362, 725136.29289754 6177305.28329251, 725143.756685877 6177312.12748312, 725151.950715341 6177319.88546612, 725162.0780386941 6177328.83211943, 725232.833141724 6177371.23280682, 725252.390414978 6177384.70386724, 725266.4829783409 6177391.39780638, 725273.472636035 6177393.70965311, 725279.994702509 6177395.02912789, 725316.830893211 6177398.64856073, 725325.316536852 6177399.58164169, 725338.3220320421 6177404.17576428, 725351.617330778 6177411.85281011, 725358.9421566661 6177416.18030632, 725378.962574267 6177429.95146166, 725392.272769105 6177436.68838669, 725396.410198044 6177439.49891794, 725402.17667021 6177444.07207767, 725412.631945284 6177454.15635715, 725428.613967445 6177473.20974695, 725428.7742538371 6177473.40099036, 725447.564889985 6177495.80184475, 725490.322490217 6177546.77441765, 725490.377226009 6177546.83952519, 725510.962044879 6177572.84563505))",67,Øster Voldgade,1018612000000,0,1213,,"5,00"
tungvognsnet.86,"MULTILINESTRING ((725388.3804496271 6176452.90919711, 725382.065209551 6176455.93166546, 725381.7945387351 6176456.06137096, 725355.256589535 6176467.31468386, 725346.905781974 6176470.7801209, 725323.838049504 6176480.32129118, 725284.2154602159 6176496.75821484, 725284.0117189831 6176496.842224, 725279.759173205 6176498.60593009, 725277.755484681 6176499.46069365, 725276.8545110279 6176499.84605109, 725269.0738581171 6176503.1674607, 725263.489449562 6176505.55133617, 725241.261523621 6176514.81597737, 725230.277989808 6176519.47988627, 725223.367354881 6176522.35853241, 725223.14543565 6176522.45118591, 725204.361310344 6176530.27727386, 725197.270477226 6176533.41546364, 725191.09443921 6176535.92447166, 725190.6960755511 6176536.08666763, 725140.875294424 6176556.32664612, 725119.452690277 6176565.03496273, 725107.2694258 6176569.91425432, 725096.089160929 6176577.5984776, 725095.388372134 6176578.07982702, 725050.331997463 6176597.73866817, 725049.8092890041 6176597.9664339, 724990.267457412 6176622.62012362, 724989.8327379939 6176622.79960805, 724944.880722515 6176641.12696192, 724944.056758538 6176641.4628197, 724853.8591233409 6176677.32575462))",68,Gothersgade,1012272000000,0,580,100,"5,00"
tungvognsnet.87,"MULTILINESTRING ((724035.610017451 6176187.30863154, 724038.6893796041 6176195.91068731, 724048.756882658 6176224.03379818, 724048.908585009 6176224.45696158, 724059.03521891 6176252.74381616, 724060.0578960221 6176255.60047365, 724076.464943358 6176301.39362355, 724081.233780779 6176314.71207662, 724091.9334891221 6176344.56020527, 724091.963829556 6176344.64483798, 724107.506595197 6176388.0039676, 724113.032713891 6176403.50024267, 724123.637925134 6176433.06740204, 724123.8237700111 6176433.58527754, 724125.853774852 6176439.24561154, 724135.9130238331 6176464.4962845, 724144.194676304 6176485.53918447, 724153.9488971491 6176510.02553424, 724161.8288685181 6176530.10750085, 724168.3420924359 6176546.70633961, 724177.37952834 6176569.69894532, 724180.2864757971 6176576.29097255, 724180.3353222889 6176576.40098091, 724182.4676863049 6176581.23501284, 724194.8021913271 6176604.99905433, 724219.744520003 6176653.12377989, 724234.1452341661 6176681.01927831, 724246.66811272 6176702.94532443, 724247.029725424 6176703.57971859, 724250.005979707 6176708.79057217, 724266.64928402 6176735.63796284, 724278.807765149 6176755.50100031, 724291.003692285 6176775.39279096, 724292.639820029 6176778.00114345, 724292.9705467969 6176778.52788513, 724299.549990769 6176789.01600724, 724299.661513666 6176789.19428084, 724305.9276774541 6176799.18401769, 724306.328231006 6176799.8221829, 724308.2960458241 6176802.95929726, 724320.320976302 6176822.29049309, 724331.390366709 6176840.21225681, 724348.678249959 6176868.00477397, 724348.7984962331 6176868.19722559, 724353.424265887 6176875.63445161))",69,Nørre Farimagsgade,1015200000000,0,761,100,"5,00"
tungvognsnet.88,"MULTILINESTRING ((724353.8345628879 6176876.29391702, 724358.5590848611 6176883.95628236, 724358.850858552 6176884.42923353, 724374.710159772 6176910.14671417, 724385.40422663 6176927.57087476, 724442.262189289 6177003.89434399, 724560.19772441 6177161.95264499, 724571.8470979909 6177177.5652438, 724572.038099701 6177177.82211916, 724602.009441971 6177218.04620031, 724602.0396714871 6177218.08581325, 724631.967358543 6177258.08895458, 724632.386453133 6177258.64945693, 724638.9039450861 6177267.36167855, 724657.068525356 6177304.60133904, 724657.397346348 6177305.27510307, 724680.563183418 6177357.63658752, 724680.919435326 6177358.44094555, 724697.5600860461 6177396.0506594, 724697.742024233 6177396.4624176, 724714.5559838971 6177434.46471712, 724714.608652279 6177434.58380504, 724730.743661598 6177471.05108561, 724731.143937245 6177471.9563539, 724736.812089012 6177484.76843555, 724737.034248712 6177485.27102468, 724748.142707121 6177510.37648202, 724748.1867311441 6177510.47739195, 724765.139551266 6177548.79257618, 724782.138311603 6177587.2127155, 724782.527120437 6177588.09074681, 724799.136146222 6177625.62884063, 724799.237660683 6177625.85793751, 724815.73079978 6177663.13464308, 724815.961583751 6177663.65641058, 724832.3225673551 6177700.63439153, 724832.658707587 6177701.39333517, 724848.914330387 6177738.13414531, 724849.3031387931 6177739.01217712, 724882.505801308 6177814.05509663, 724882.6800946341 6177814.44869721, 724890.723489615 6177840.65806504, 724902.90520818 6177868.25075378, 724903.014366759 6177868.49800914, 724965.920253325 6178010.98976781, 724966.028451313 6178011.23500352, 724982.0776053551 6178047.58862291, 724982.279023355 6178048.04461524))",70,Øster Farimagsgade,1018588000000,0,1337,100,"5,00"
tungvognsnet.89,"MULTILINESTRING ((724072.595300792 6176846.65548078, 724040.593746864 6176780.59035596, 724023.136565603 6176744.55116094, 723987.879525617 6176669.12194068, 723956.4481020811 6176605.07780158, 723953.36301188 6176598.79338266, 723952.9533511121 6176597.95796109, 723882.750902767 6176447.42391788, 723879.368796712 6176440.17225516, 723879.22100037 6176439.85521088, 723840.870645799 6176357.69333278, 723837.351168313 6176350.15384595, 723832.1441756521 6176338.99826718, 723830.7172617 6176335.94121471, 723827.3351259449 6176328.69374324))",71,Nørre Søgade,1015212000000,0,573,100,"5,00"
tungvognsnet.90,"MULTILINESTRING ((724137.2433292359 6176968.38666113, 724140.2902773051 6176974.27217889, 724146.9510708031 6176986.6166405, 724185.387980697 6177045.5592627, 724185.7268451169 6177046.07916258, 724188.176074425 6177049.7109835, 724238.754481563 6177124.71684205, 724257.919315103 6177153.20572582, 724312.101385245 6177232.80564231, 724378.762962329 6177319.00876159, 724378.7931917991 6177319.04837451, 724381.248031939 6177322.14309939, 724409.8403514039 6177358.18726558, 724410.163428851 6177358.59480999, 724412.923812536 6177362.12374429, 724440.65454658 6177397.57266225, 724441.0429051061 6177398.06853153, 724443.735967956 6177401.51110248, 724473.3177053541 6177439.32553807, 724473.890460421 6177440.05814449, 724476.399126502 6177443.26397942, 724479.4805278659 6177447.20342088, 724479.8005657151 6177447.61290626, 724482.5609489641 6177451.14184267, 724502.895519798 6177477.1359042, 724503.0804262409 6177477.37215113, 724503.265332684 6177477.60839807, 724505.410027654 6177480.34985857, 724505.991178021 6177481.06262318, 724528.744967444 6177508.96724507, 724529.118076795 6177509.42479824, 724531.905653764 6177512.84322956, 724554.657481681 6177540.74581812, 724555.08138584 6177541.26539959, 724557.8181678611 6177544.62180347, 724580.5719354871 6177572.5274378, 724581.065180029 6177573.13242328, 724583.732621525 6177576.40342401, 724606.485407889 6177604.30804479, 724607.05385451 6177605.00555296, 724609.645093776 6177608.18401209, 724633.031804432 6177636.86447225, 724633.082599249 6177636.92650048, 724635.560545132 6177639.96566656, 724655.788509839 6177664.77318394, 724656.010234677 6177665.04467264, 724658.3945753371 6177667.8088806, 724664.873730952 6177675.32188081, 724670.430554996 6177682.37747628, 724673.7034223471 6177686.85392064, 724680.2249955389 6177697.58603963, 724680.5786538061 6177698.16725824, 724682.186064283 6177702.17761165, 724695.583123137 6177735.59859841, 724695.9406543031 6177736.49001698, 724697.4441626371 6177740.24021457, 724711.211076338 6177774.5868816, 724711.337891066 6177774.90251276, 724712.6993153531 6177778.29976316, 724726.4672246389 6177812.64645445, 724726.7132097139 6177813.25955858, 724728.3161442251 6177817.29383469, 724734.417354997 6177832.64149008, 724735.923681113 6177836.04660735, 724737.736242277 6177839.85093423, 724739.6787304181 6177843.25666979, 724741.6868324451 6177846.37958934, 724743.3444704129 6177848.8103089, 724745.3039845141 6177851.30401822, 724748.285988562 6177854.50221084, 724750.857847988 6177857.09205761, 724781.19907133 6177885.83599835, 724781.43868565 6177886.0628231, 724784.10387027 6177888.58748865, 724822.5879222159 6177925.04640266, 724822.776465042 6177925.22519926, 724825.4917212389 6177927.79787417, 724944.179658141 6178040.23784963, 724947.478227039 6178043.36327354, 724955.639617307 6178051.09505933, 724972.89171626 6178067.43903126, 724973.432814419 6178067.95157844))",72,Øster Søgade,1018608000000,0,1392,100,"5,00"
tungvognsnet.91,"MULTILINESTRING ((724072.595300792 6176846.65548078, 724075.4501261541 6176851.9359611, 724075.812066321 6176852.60437494, 724083.5378898011 6176866.89263626, 724105.896914551 6176908.24466035, 724106.254012673 6176908.90497551, 724108.680987615 6176913.56175897, 724135.033728481 6176964.12032499, 724135.149401449 6176964.34169757, 724136.871146107 6176967.66720309))",73,Søtorvet,1017328300000,0,137,100,"5,00"
tungvognsnet.92,"MULTILINESTRING ((724061.189217707 6176937.14888839, 723952.67462604 6177005.03543636))",74,Dronning Louises Bro,1011358000000,0,128,100,"5,00"
tungvognsnet.93,"MULTILINESTRING ((724106.257759064 6176908.90266009, 724106.254012673 6176908.90497551, 724086.418585457 6176921.33604337, 724061.345059205 6176937.05117138))",75,Søtorvet,1017328310000,23,76,100,"5,00"
tungvognsnet.101,"MULTILINESTRING ((723822.3221504481 6177431.18167668, 723875.3510306589 6177486.85057057, 723907.864895988 6177520.9831335, 723908.257893769 6177521.39606084, 723967.4100628351 6177583.49228811, 724086.924171563 6177708.95482195, 724119.494352599 6177743.14610013, 724120.95178488 6177744.67607258, 724121.952401565 6177745.72649256, 724127.246909981 6177751.28452257, 724127.2811986681 6177751.32121456, 724130.63487497 6177754.88496303, 724131.6884526671 6177756.0045362, 724133.0292818471 6177757.42935412, 724157.895717757 6177783.85341177, 724192.366593477 6177820.48353634, 724192.503767987 6177820.62930435, 724259.230218334 6177890.3287983, 724282.283593699 6177914.40934225, 724282.754070075 6177914.9008329, 724381.276258546 6178017.64523905, 724381.387025833 6178017.76047341, 724390.968550221 6178027.74575546, 724391.051870745 6178027.83243618, 724415.1919334381 6178053.0144119, 724415.22624189 6178053.05010397, 724452.568485158 6178092.00241597, 724452.706679439 6178092.14720407, 724732.387969724 6178383.15811782))",84,Blegdamsvej,1010600000000,0,1317,100,"5,00"
tungvognsnet.116,"MULTILINESTRING ((720552.265491066 6179243.44310415, 720532.885375601 6179251.1774501, 720532.309616324 6179251.40715753, 720531.9595749561 6179251.55429489, 720508.911359139 6179261.24042748, 720508.634949758 6179261.35700854, 720507.989341057 6179261.62835116, 720469.983200656 6179277.60022451, 720438.597529929 6179292.61358312, 720438.209717983 6179292.79898833, 720437.750842224 6179293.13804728, 720424.897182813 6179302.6385982, 720407.97077006 6179318.72714858, 720375.8221593361 6179355.27758526, 720375.4527009821 6179355.69844238, 720375.18470467 6179356.04727762, 720303.3209577671 6179449.67234024, 720300.094038166 6179454.08955261, 720258.478716413 6179511.0552465, 720258.224759405 6179511.40235824, 720257.900371199 6179511.87112391, 720149.833034604 6179668.2207703))",117,Hareskovvej,1012644000000,4829,5428,100,
tungvognsnet.94,"MULTILINESTRING ((723951.979324077 6177005.47041611, 723921.4560427661 6177024.56495445, 723920.8290357441 6177024.95772267, 723828.980300653 6177076.40950067, 723828.936806379 6177076.43365094, 723771.81255318 6177109.42212376, 723771.275206898 6177109.73263042, 723736.727196803 6177130.65734903, 723735.9911026839 6177131.10298237, 723701.630990352 6177152.08743011, 723641.625040445 6177187.94006119, 723640.783780097 6177188.44263889, 723619.5882358119 6177201.10687875, 723604.727484759 6177209.95976895, 723597.841576073 6177214.12036565, 723597.516562931 6177214.31702196, 723585.005284516 6177221.87681877, 723584.20036042 6177222.36310768, 723573.404235388 6177228.88638119, 723550.84716053 6177242.41105293, 723519.180816037 6177261.08277804, 723491.684600373 6177277.35094107, 723489.970198879 6177279.10876064, 723489.348370531 6177279.74572557, 723464.366667068 6177305.35222494, 723439.27218845 6177331.65376333, 723439.113828191 6177331.82070016, 723427.479351084 6177344.01462505, 723413.64867638 6177358.14892006, 723405.267590553 6177366.94578675, 723405.191989487 6177367.02532431, 723367.003040847 6177407.11231396, 723304.546239572 6177472.67327188, 723304.112048266 6177473.12987232, 723289.943648788 6177488.00276886, 723279.1961628491 6177499.40489265, 723266.805686544 6177512.69729429, 723266.252767518 6177513.28960196, 723226.334079225 6177556.11167157, 723221.176763006 6177561.60830497, 723209.136201768 6177574.44105522, 723193.802813097 6177590.96056617, 723193.339791624 6177591.45861276, 723105.919881775 6177684.8869605, 723077.632260737 6177715.11881157, 723077.5780747641 6177715.17776399, 723025.635532786 6177769.19256267, 723025.08806833 6177769.76196795, 722988.658280908 6177806.68558322, 722975.7048100161 6177820.42200124, 722954.358314721 6177843.55925003, 722954.066949986 6177843.87561645, 722952.881095719 6177845.1606868, 722929.693499422 6177869.88617248, 722919.484271595 6177880.77969812, 722919.108187186 6177881.18142376, 722904.4391719161 6177896.83468359, 722904.274653516 6177897.00950104, 722887.34203289 6177915.07797378, 722886.740105738 6177915.72033069, 722879.9104398651 6177923.00822389, 722867.224602068 6177936.46480819, 722848.449289876 6177956.75873227, 722848.300048204 6177956.91984615, 722820.599591311 6177986.86317121, 722820.144688394 6177987.35537437, 722814.269938794 6177993.70476638, 722788.896625831 6178020.8019576, 722780.7962526181 6178029.06211469, 722780.144870813 6178029.72650239, 722757.68560376 6178052.6276328, 722757.013787099 6178053.31362499, 722735.9613987319 6178074.78099241, 722720.717748657 6178090.96107816, 722716.0464112121 6178095.84567411, 722715.9289404231 6178095.96840066, 722693.919874815 6178118.96945323, 722693.844273743 6178119.0489903, 722662.351278021 6178152.43667506, 722662.2828153131 6178152.5093505, 722638.485025942 6178177.57164099))",76,Nørrebrogade,1015192000000,0,1775,100,"5,00"
tungvognsnet.95,"MULTILINESTRING ((722638.485025942 6178177.57164099, 722629.98308995 6178186.52532934, 722629.5836299619 6178186.94559931, 722597.1974317051 6178221.59110455, 722596.8356437669 6178221.97810588, 722575.745247935 6178244.35604614, 722566.495995552 6178254.18159364, 722557.24674315 6178264.00714036, 722552.585742253 6178268.9434078, 722540.25964346 6178281.99745281, 722540.232050468 6178282.026919, 722518.5651701881 6178304.97467793, 722501.999871006 6178322.37609093, 722494.219449925 6178330.69557298, 722493.672688941 6178331.27999539, 722482.688322762 6178343.02549381, 722459.1714083471 6178367.7603764, 722458.668754283 6178368.28964883, 722424.147046873 6178392.69593184, 722419.975912392 6178395.45457556, 722419.634306996 6178395.68091284, 722381.609378478 6178420.83925127, 722380.9505037671 6178421.27540019, 722329.089949647 6178455.58413017, 722316.2255724709 6178468.53625686, 722310.63254642 6178475.83594557, 722300.167728333 6178481.51368138, 722281.232057511 6178485.71626238, 722262.442492619 6178487.44801584))",77,Nørrebrogade,1015192000000,1775,2271,100,"4,30"
tungvognsnet.96,"MULTILINESTRING ((722261.725580952 6178487.51409051, 722243.429102454 6178489.28713433, 722210.064787999 6178497.40194416, 722209.1218876 6178497.63139975, 722181.881390205 6178504.25664743, 722181.71654056 6178504.29640511, 722095.906851694 6178527.34157379, 722095.26921608 6178527.51303929, 722038.0274706531 6178543.17789444, 722014.369109074 6178548.95659429, 722003.7200927839 6178555.78278601, 722003.417140093 6178555.97687404, 721947.650197079 6178591.72160883, 721938.03958212 6178597.89006377, 721937.240127391 6178598.403463, 721924.60329454 6178606.54787536, 721912.888952505 6178614.07828036, 721904.363212031 6178619.5659103, 721895.752744018 6178625.18991804, 721879.857349361 6178635.40813969))",78,Frederikssundsvej,1011964000000,0,415,100,"4,30"
tungvognsnet.97,"MULTILINESTRING ((721251.908460179 6178981.85825968, 721249.021126315 6178982.76201081, 721248.393532237 6178982.93167218, 721241.332664549 6178984.26274964, 721210.308319538 6178990.11129473, 721108.0999984919 6179009.37906036, 721051.4869163759 6179019.61908059, 721032.872859345 6179023.10652657, 721014.2851378641 6179026.83058283, 720967.911115427 6179035.47084824, 720944.681635878 6179035.93041701, 720914.974798633 6179034.0815867, 720902.8418083419 6179032.59010113, 720901.480440008 6179032.4227507, 720899.75991114 6179032.21124934, 720891.59365012 6179031.20738637, 720876.989945686 6179029.60138549, 720783.340339978 6179010.35492967, 720782.383784827 6179010.06091244, 720782.3460026169 6179010.04916125, 720744.2265018569 6178998.30630128, 720732.658913689 6178994.82335558, 720731.854388688 6178994.58136297, 720669.813172591 6178975.90241339, 720665.619188253 6178974.63971716, 720664.6615149471 6178974.35168039, 720664.584950571 6178974.32815825, 720658.926455316 6178972.62467734, 720653.267960191 6178970.92119651, 720609.4593895191 6178957.50832556, 720598.9488976491 6178954.29032846, 720588.2381403 6178951.22394786, 720526.539958401 6178933.56039051, 720525.587989034 6178933.28747255, 720451.535746732 6178912.08689136, 720450.5738172911 6178911.8117759, 720450.4395303291 6178911.77310725, 720438.5572390631 6178908.37098108, 720381.605934214 6178891.09687633, 720380.648321313 6178890.8058403, 720380.629420354 6178890.80046472, 720339.965702932 6178878.46613725, 720265.6663821851 6178856.40738151, 720265.253640323 6178856.28517812, 720209.094781665 6178839.61298742, 720208.8362078919 6178839.53584799, 720202.0544289531 6178837.52205647, 720167.294348762 6178826.83904622, 720133.549449784 6178816.47022099, 720132.8325303469 6178816.24996918, 720071.402257988 6178797.37378539, 720071.1059417949 6178797.28289495, 720065.083231965 6178795.43216888, 720054.612957596 6178792.20902728, 720011.343938285 6178778.32465982, 720010.39162328 6178778.01872378, 720010.32501945 6178777.99739944, 720002.334658779 6178775.43351856, 719975.018191499 6178767.03949741, 719923.007516978 6178749.88414556, 719907.2088998461 6178745.10911967, 719887.363691774 6178741.19744813, 719860.5853058579 6178738.6802842, 719840.400131286 6178739.11253234, 719839.9940688839 6178739.15852475, 719839.219042456 6178739.24624115, 719823.218097423 6178741.06270268, 719809.5471587811 6178743.682514, 719804.506961717 6178744.96238782, 719803.615149484 6178745.18884843, 719799.514021149 6178746.23019095, 719788.372097918 6178749.70730504, 719765.9422607251 6178758.93550325, 719763.3279029841 6178760.21931949, 719755.453595448 6178761.75427859, 719754.834974202 6178761.87509836, 719751.471744668 6178762.5308782, 719734.64455833 6178765.81155963, 719673.514945387 6178774.99791764, 719673.040350425 6178775.06956521, 719629.058128051 6178781.67983299, 719598.0710152551 6178785.59790854, 719556.6945566451 6178791.7645031, 719556.150745417 6178791.84578629, 719504.58545429 6178799.5305863, 719467.066267882 6178809.80594918, 719451.2026154391 6178814.09104225, 719450.7007560891 6178814.22617466, 719422.2380100209 6178821.91954805, 719421.94835359 6178821.9978529, 719405.200537353 6178826.52756216, 719367.228107533 6178836.85797926, 719344.480513984 6178844.9564488, 719342.7184922879 6178845.58185991, 719341.7946657691 6178845.90972496, 719268.296830417 6178871.98093084, 719263.119191881 6178875.10277215, 719262.48539255 6178875.48538939, 719250.277072915 6178882.85987245, 719249.506575513 6178883.32581922, 719192.043726491 6178918.00212997, 719191.53850687 6178918.30725919, 719164.656952054 6178934.57406756, 719164.357259791 6178934.7552123, 719111.924394411 6178966.44179178, 719083.3227869121 6178983.69096127, 719083.100042449 6178983.8256093, 719074.650167844 6178988.92151117, 719042.795079073 6179008.20813448, 719030.983759281 6179015.23632064, 719021.892466027 6179020.79671667, 719014.8083242341 6179025.02128292, 719013.948879831 6179025.53348808, 719013.820320085 6179025.60997578, 718971.713388738 6179050.71614222, 718958.5444109241 6179058.66283382, 718948.701845034 6179064.52649128, 718947.988177706 6179064.95154479, 718932.5587346731 6179074.14402312, 718912.3010734421 6179086.29217623, 718886.0707899941 6179102.052629, 718885.83084824 6179102.19694051, 718878.140672892 6179106.81667126, 718855.718084608 6179120.28652274, 718806.916768095 6179149.53688726, 718766.750627806 6179173.02176459, 718692.656347451 6179213.02619713, 718692.07593218 6179213.33984199, 718690.10010054 6179214.40718703, 718615.9526912841 6179254.11443273, 718615.071019361 6179254.58718217, 718615.000249565 6179254.62479738, 718603.607403246 6179260.72688518, 718602.8753894219 6179261.11856245, 718548.254942378 6179290.36884962, 718480.7176739649 6179323.51626435, 718479.846891931 6179323.94421187, 718422.3547977919 6179352.16232665, 718421.456739644 6179352.60373983, 718421.313299034 6179352.67393069, 718415.393110628 6179355.57978161, 718388.12803837 6179368.9620472, 718364.0695651261 6179378.85518535, 718288.931126573 6179411.41508803, 718288.4266086711 6179411.63419701, 718266.022402273 6179421.34295608, 718229.745597256 6179435.62820379, 718209.486382002 6179444.36599647, 718208.8063452881 6179444.65866324, 718161.012212929 6179465.27159293, 718144.99111009 6179471.60426175, 718144.3216269341 6179471.86912668, 718079.150440459 6179497.67448715, 718023.105136473 6179519.86288188, 717987.446266071 6179533.9622449, 717934.820017101 6179554.84672345, 717901.242426516 6179568.16192606, 717852.051415247 6179587.68278928, 717851.228665257 6179588.16070249, 717850.364402075 6179588.66380441, 717850.1913494421 6179588.76442084, 717780.32770519 6179629.38341574, 717779.463442188 6179629.88651736, 717779.368317213 6179629.94165736, 717624.00696747 6179720.27133673, 717537.769189414 6179770.41141889, 717531.091417167 6179774.29398702, 717451.777911376 6179820.40814027, 717428.426596749 6179834.00352835, 717428.115906335 6179834.1844531, 717326.4475249811 6179893.37739662, 717262.458214274 6179930.60309162, 717261.784222022 6179930.99491155, 717247.763845058 6179939.1517418, 717247.392661408 6179939.36781324))",79,Frederikssundsvej,1011964000000,1136,5474,100,"5,00"
tungvognsnet.98,"MULTILINESTRING ((723815.063406724 6178034.67153655, 723815.005050964 6178034.72679258, 723814.867421402 6178034.85712442, 723805.284844427 6178039.70502787, 723752.4164761411 6178066.45156005, 723741.0404461491 6178072.40011479, 723740.464256666 6178072.70184822, 723722.667835257 6178082.00805527, 723656.837168657 6178116.43259858, 723656.128555595 6178116.80374241, 723586.51592045 6178154.61806261, 723572.106780935 6178162.98945173, 723522.9402119351 6178191.64634215, 723518.2453376229 6178194.5428967, 723485.474721383 6178214.7610881, 723424.764968575 6178254.2789438, 723424.1781982931 6178254.66049858, 723422.6935056881 6178255.62753961, 723399.44775681 6178271.49841523, 723389.3032064141 6178280.23137701, 723389.257415594 6178280.27048749, 723346.276122394 6178317.26746989, 723341.545136402 6178321.33975722, 723341.4769501779 6178321.39843279, 723337.228771949 6178325.05604579, 723325.868265563 6178334.83725816, 723285.316165413 6178380.8479327, 723285.197456973 6178380.98263965, 723244.3107045791 6178427.37383401, 723244.11933548 6178427.59113738, 723239.8489105089 6178432.43664509, 723212.8141236551 6178464.78306076, 723206.3255367981 6178472.52786753, 723205.8112203261 6178473.14094378, 723177.914374073 6178506.43468495, 723146.908504247 6178543.56447852, 723124.996199152 6178566.06925109, 723124.5632433661 6178566.5138689, 723115.061690579 6178576.27191508, 723083.2042910641 6178604.80850383, 723082.891636798 6178605.08843454, 723051.16255156 6178633.51050645, 723042.9383234021 6178640.79782453, 723042.803911446 6178640.91721489, 723026.468452164 6178655.39304399, 723026.44605676 6178655.41260905, 722987.733476677 6178690.14812147, 722987.227303382 6178690.60229557, 722975.8039042511 6178700.82053027, 722975.379233481 6178701.20028597, 722955.348303886 6178719.11841823, 722939.879234046 6178733.03514036, 722928.905853935 6178742.90712939, 722928.3110397671 6178743.44258319, 722893.847556648 6178774.05743341, 722889.518221101 6178777.93422618, 722859.489109647 6178804.8244097, 722859.228384646 6178805.05834822, 722750.733993792 6178902.21401463, 722742.614992579 6178909.6944687, 722742.070870478 6178910.19591026, 722734.651858035 6178917.03294743, 722707.551803911 6178941.38395709, 722669.3708913029 6178975.69176852, 722568.8692376519 6179065.99841053, 722563.572090193 6179070.80958714, 722548.724804646 6179084.29438386, 722531.665889235 6179100.29744607, 722515.0574724061 6179116.73958021, 722486.225611439 6179147.08052029, 722470.942818025 6179161.99925678, 722442.1591505461 6179201.38864933, 722422.513002012 6179228.18074576, 722408.496323527 6179248.17846758, 722370.86719502 6179303.35513061, 722370.371624418 6179304.08261773, 722314.505463016 6179394.97764471, 722241.891563456 6179519.88376608, 722241.590183759 6179520.40301008, 722156.177408452 6179670.19469343, 722155.82091301 6179670.81988859, 722128.2255212939 6179719.22214111, 722094.140787513 6179779.25160271, 722057.775318954 6179845.42359147, 722052.44288977 6179855.12667871, 722052.256134388 6179855.46700723))",80,Tagensvej,1017336000000,422,3000,100,"5,00"
